1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.02000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.05000000,-0.10000000,302.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.04522872,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.07000000,302.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.05000000,-0.12000000,302.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02261436,0.99813959,1.00171655,1.00960611,-0.03000000,-0.02000000,-0.19000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.01000000,-0.03000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.19000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00000000,1.00960611,-0.02000000,-0.05000000,-0.12000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.06000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00000000,1.00960611,-0.02000000,-0.04000000,-0.09000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00000000,1.00960611,-0.01000000,-0.05000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.06000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.04000000,-0.12000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.12000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.03000000,-0.04000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.04000000,-0.04000000,-0.13000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.03158436,-0.03000000,-0.03000000,-0.13000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.01000000,-0.04000000,-0.07000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.01000000,-0.04000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.04000000,-0.05000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.01099985,0.00000000,-0.04000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.01000000,-0.02000000,-0.13000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.03000000,-0.06000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,0.00000000,-0.03000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.09000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.13000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,0.00000000,-0.04000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.03297811,-0.01000000,-0.05000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00000000,1.00960611,-0.02000000,-0.03000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.02000000,-0.04000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.00960611,-0.02000000,-0.01000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,0.99176619,-0.03000000,-0.03000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.02000000,-0.04000000,-0.09000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.01029932,1.00960611,-0.02000000,-0.04000000,-0.12000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02087688,0.99813959,1.00000000,1.00960611,-0.01000000,-0.05000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.07000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.01000000,-0.03000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.01000000,-0.03000000,-0.12000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00960611,-0.01000000,-0.02000000,-0.09000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,-0.03000000,-0.02000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.01000000,-0.06000000,-0.22000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.02000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.00960611,-0.01000000,-0.02000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00343311,1.00960611,-0.02000000,-0.05000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00000000,1.00960611,-0.02000000,-0.02000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00171655,1.00823381,-0.02000000,-0.04000000,-0.13000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00960611,-0.02000000,-0.05000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,-0.03000000,-0.03000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99813959,1.00000000,1.00823381,-0.03000000,-0.02000000,-0.09000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.03000000,-0.02000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00000000,1.00960611,-0.02000000,-0.03000000,-0.18000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00823381,-0.02000000,-0.04000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00000000,1.00960611,-0.02000000,-0.05000000,-0.19000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.04000000,-0.04000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00000000,1.00960611,-0.01000000,-0.04000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00171655,1.00137230,-0.03000000,-0.03000000,-0.16000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.02000000,-0.03000000,-0.07000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00000000,1.00823381,0.00000000,-0.05000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00000000,1.00960611,-0.02000000,-0.03000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.00960611,-0.02000000,-0.03000000,-0.08000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.01000000,-0.04000000,-0.15000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,-0.02000000,-0.04000000,-0.10000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,0.00000000,0.00000000,-0.14000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99627918,1.00171655,1.00960611,-0.03000000,-0.02000000,-0.17000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02782680,0.99627918,1.00171655,1.00960611,-0.01000000,-0.01000000,-0.11000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
1.02608932,0.99813959,1.00000000,1.00960611,-0.02000000,-0.04000000,-0.18000000,294.31250000,0.18750000,2.06250000,0.84002686,-0.01440430,-0.01129150,0.54217529
